45.3704182,-75.6632996
45.3740019,-75.6543644
45.3663172,-75.6499893
45.3645132,-75.6547702
45.3624597,-75.6608014
45.3511747,-75.6541853
45.349962,-75.6535186
45.3488588,-75.6562598
45.3486527,-75.6567719
45.3485163,-75.6571061
45.348312,-75.6576127
45.3482225,-75.6578339
45.3477013,-75.6591235
45.3471607,-75.6604623
45.3470835,-75.660653
45.3469263,-75.661035
45.3468393,-75.6612574
45.3459646,-75.663421
45.345561,-75.6644193
45.3452628,-75.6651569
45.3451897,-75.6651136
45.3447193,-75.6648375
45.3440518,-75.6664939
45.3434573,-75.6679546
45.3433665,-75.6681767
45.3425105,-75.670271
45.3425092,-75.6702743
45.3424184,-75.6704964
45.3424171,-75.6704997
45.3422578,-75.6708894
45.342113,-75.6712438
45.3419061,-75.6717499
45.341743,-75.672149
45.3415192,-75.6726967
45.3408825,-75.6723383
45.3404718,-75.6721071
45.3399592,-75.6718185
45.3396282,-75.6716321
45.3393501,-75.6714756
45.3391226,-75.6713474
45.3390867,-75.6713272
45.3369896,-75.6764181
45.3369362,-75.6765476
45.3326628,-75.6730084
45.3324813,-75.673449
45.3320151,-75.673063
45.3309985,-75.6755305
45.3286558,-75.6704566
45.3245348,-75.680458
45.3227786,-75.6794693
45.3203955,-75.6852512
45.3235575,-75.6878703
45.3234836,-75.6880495
45.3233409,-75.6883956
45.322864,-75.6895273
45.3228465,-75.6895698
45.3226068,-75.6901498
45.3226156,-75.690155
45.3229944,-75.6903787
45.3207354,-75.6958476
45.3216585,-75.696716
45.3223119,-75.6972409
45.323306,-75.697951
45.3233666,-75.6979863
45.3238997,-75.6982089
45.3246308,-75.6985069
45.3254887,-75.6988791
45.3257691,-75.6989989
45.3260007,-75.6990943
45.326708,-75.6993809
45.3270679,-75.6995237
45.3276864,-75.6997622
45.328076,-75.6998932
45.328158,-75.6999164
45.3283252,-75.6999601
45.3284247,-75.6999777
45.3286339,-75.7000024
45.3287953,-75.700007
45.3289424,-75.6999995
45.3290486,-75.6999885
45.3291557,-75.6999739
45.329261,-75.6999556
45.3294988,-75.6999061
45.329781,-75.6998333
45.3299828,-75.6997621
45.3301181,-75.6996996
45.330214,-75.6996428
45.330335,-75.6995579
45.3304468,-75.6994725
45.3306825,-75.6992824
45.3309074,-75.6990957
45.331247,-75.6988069
45.3313942,-75.6986776
45.3314823,-75.6985969
45.3315397,-75.6985409
45.3316462,-75.6984303
45.3318876,-75.69817
