45.316277,-75.5101075
45.3181,-75.5056492
45.3189869,-75.5034851
45.3198784,-75.5013093
45.3207063,-75.4992785
45.3215438,-75.4972153
45.3216515,-75.4969494
45.3217168,-75.4969812
45.3221387,-75.4959208
45.3224728,-75.495022
45.3225388,-75.4948445
45.322963,-75.4938172
45.3233873,-75.49279
45.3238383,-75.4916313
45.3242893,-75.4904725
45.3220971,-75.4892928
45.3197139,-75.4879969
45.3178982,-75.4870065
45.3157115,-75.4858202
45.3166284,-75.483568
45.3166862,-75.4834442
45.3160595,-75.4831108
45.3183785,-75.4773956
45.3187904,-75.4776213
45.3189344,-75.4772677
45.3205255,-75.4781392
45.3210355,-75.476412
45.3211127,-75.4763335
45.3215027,-75.4750055
45.3238071,-75.4762387
45.3252111,-75.476991
45.3257183,-75.4772617
45.3257216,-75.4763497
45.3263321,-75.4748474
45.3276204,-75.4755366
45.3282915,-75.4738392
45.3286254,-75.4729958
45.3289643,-75.4721397
45.3268218,-75.4710349
45.3272146,-75.4698737
45.3315841,-75.472179
45.3324789,-75.4698986
45.3234441,-75.4650461
45.3253029,-75.4604541
45.3263631,-75.4610243
45.3264194,-75.4608958
45.3282317,-75.4563537
45.3300302,-75.4518456
45.3318223,-75.4473529
45.3326912,-75.4478147
45.3335381,-75.4457019
45.3316402,-75.4446933
45.3324865,-75.4425848
45.3331095,-75.4429164
45.333245,-75.4425784
45.3326221,-75.4422468
45.3344705,-75.4376408
45.3276937,-75.4340269
45.3277041,-75.4340009
45.3264533,-75.4333266
45.3252024,-75.4326523
45.3243347,-75.4322089
45.3210148,-75.4305128
45.3124622,-75.4260222
45.3053513,-75.4224678
45.3005269,-75.4200941
45.295015,-75.4173959
45.2891755,-75.4144839
45.2832288,-75.4115717
45.2763808,-75.4081457
45.2692299,-75.4045296
45.2660847,-75.4028943
45.2659144,-75.4028047
45.2626916,-75.4009861
45.2578119,-75.3982034
45.2526149,-75.3952339
45.2450962,-75.3909345
45.2398657,-75.3879659
45.2348395,-75.3851511
45.2316176,-75.3832948
45.2290413,-75.3818157
45.2258532,-75.3799856
45.2225428,-75.3780259
45.2193482,-75.3761283
45.2170832,-75.3747811
45.2146815,-75.3733536
45.2047493,-75.3673997
45.2011328,-75.3652504
45.2007956,-75.3650627
45.1978363,-75.3631516
45.1958444,-75.3618558
45.193975,-75.360584
45.1902771,-75.3581891
45.1866852,-75.3558598
45.1821879,-75.3529735
45.1820505,-75.3533092
45.1811811,-75.3554336
45.1805732,-75.3569191
45.1799876,-75.3583499
45.1788812,-75.361045
45.1785162,-75.3619268
45.1777898,-75.3636812
45.1757276,-75.3686616
45.1741821,-75.3723935
45.1727785,-75.3757644
45.1715343,-75.3787296
45.1708647,-75.3803253
45.1691195,-75.3844604
45.1681027,-75.3868693
45.1656463,-75.3926882
45.1644803,-75.3954497
45.1627527,-75.399541
45.1613693,-75.4028167
45.1560089,-75.4154888
45.1507839,-75.4276967
45.1506298,-75.4275623
45.1494827,-75.4304961
45.1484937,-75.4330252
45.1471183,-75.4365718
45.1461796,-75.4391125
45.1453895,-75.441284
45.1452469,-75.4416756
45.1452011,-75.441801
45.1439054,-75.4453606
45.1415685,-75.4518367
45.1408598,-75.4538488
45.1402612,-75.4555483
45.1396102,-75.4574048
45.1386654,-75.4601043
45.1374167,-75.4636718
45.1366743,-75.4657926
45.1359363,-75.4679005
45.1351982,-75.4700084
45.1345302,-75.4719163
45.1340886,-75.4731773
45.133647,-75.4744384
45.1308175,-75.483246
45.1279873,-75.4920528
45.1274286,-75.493791
45.1272005,-75.4945007
45.1268699,-75.4955291
45.1268924,-75.4955421
45.1266286,-75.4964197
45.1236223,-75.503121
45.1223059,-75.506068
45.1205895,-75.5101227
45.1197217,-75.5122456
45.119222,-75.5134652
45.116197,-75.5208786
45.111796,-75.5317783
45.10896,-75.5387678
45.1084026,-75.54008
45.1081778,-75.5405888
45.1071201,-75.543125
45.1061552,-75.5454385
45.1060426,-75.5457082
45.1055607,-75.5468723
45.1050788,-75.5480364
45.1047679,-75.5488154
45.1044569,-75.5495944
45.1041676,-75.5502765
45.1038784,-75.5509587
45.1036866,-75.5513513
45.1034694,-75.5518704
45.1028429,-75.5533677
45.102766,-75.5535515
45.1023159,-75.5546296
45.1006071,-75.5585446
45.0988982,-75.5624594
45.0929923,-75.5756169
45.0870848,-75.5887718
45.0842638,-75.5950579
45.0891981,-75.5993531
45.0918859,-75.6016885
45.0940163,-75.6034974
45.0971148,-75.6061171
45.1023641,-75.6102914
45.1035533,-75.6112231
45.1052518,-75.6125502
45.1053248,-75.6127527
45.1055844,-75.6128911
45.1056558,-75.612913
45.1057679,-75.6129508
45.1074805,-75.6142804
45.1091931,-75.6156101
45.1117125,-75.6175712
45.1142319,-75.6195324
45.1149818,-75.6201164
45.1165857,-75.6213658
45.1172284,-75.6218664
45.1181896,-75.6226152
45.1207146,-75.6229898
45.123166,-75.6242812
45.1245873,-75.6273132
45.1263465,-75.629165
45.1276245,-75.6317933
45.1295372,-75.6356246
45.1308717,-75.6362978
45.1326846,-75.6358757
45.1347812,-75.6356479
45.1368248,-75.6383786
45.1397804,-75.6416898
45.1427308,-75.6435212
45.1476213,-75.6436454
45.1513215,-75.6433926
45.1540342,-75.6418711
45.1566652,-75.6387712
45.1587396,-75.6359756
45.1605428,-75.6342699
45.1619359,-75.6337552
45.163326,-75.6328455
45.166224,-75.6281607
45.1680886,-75.6253675
45.1691317,-75.624759
45.1708785,-75.624831
45.1735445,-75.6259746
45.1748067,-75.6270445
45.1758699,-75.6290008
45.1772849,-75.6313483
45.1793964,-75.6334899
45.1813618,-75.6351403
45.182902,-75.6352151
45.1844318,-75.634303
45.1865991,-75.6345665
45.1894751,-75.6358056
45.1910871,-75.6368699
45.1927009,-75.6382285
45.1936162,-75.6388068
45.1946586,-75.6380995
45.1964017,-75.637678
45.1976631,-75.6378554
45.1994132,-75.6391157
45.2006797,-75.6395883
45.2017291,-75.6403678
45.2020188,-75.6415477
45.2023118,-75.6431191
45.2046355,-75.6458529
45.2067467,-75.6479973
45.2079507,-75.6501512
45.2084455,-75.6509335
45.2090788,-75.6516182
45.2098556,-75.6528915
45.2099986,-75.65348
45.2097342,-75.6551648
45.2094747,-75.6576393
45.2099088,-75.6597039
45.2106071,-75.6602908
45.2115179,-75.6602767
45.2133482,-75.6611524
45.2148877,-75.6622029
45.2169932,-75.6639526
45.2183315,-75.6655141
45.2201658,-75.6683508
45.221291,-75.669028
45.222973,-75.6693996
45.2234589,-75.6699756
45.2242351,-75.6708625
45.2253562,-75.6709456
45.2274515,-75.6709152
45.2287821,-75.6713901
45.2299075,-75.6720664
45.2308906,-75.673239
45.2314562,-75.674318
45.2316749,-75.6754999
45.2317546,-75.6768822
45.2316268,-75.678269
45.2317037,-75.6791563
45.2321998,-75.6803356
45.2329074,-75.681609
45.2338206,-75.6823903
45.2345262,-75.683367
45.2353011,-75.684346
45.2356541,-75.685033
45.2360963,-75.687791
45.2370806,-75.6889651
45.2389083,-75.6906222
45.2400359,-75.6923825
45.2417951,-75.6934459
45.2436851,-75.6948927
45.2450223,-75.6958754
45.2466255,-75.6985232
45.2473174,-75.699595
45.2479316,-75.7004415
45.2486495,-75.7012409
45.2493823,-75.7020289
45.2494881,-75.7021096
45.2496149,-75.7021695
45.2497767,-75.7016932
45.2499378,-75.7012198
45.2500425,-75.7009844
45.2501305,-75.7006853
45.2502093,-75.7004174
45.250502,-75.6996592
45.2517312,-75.6965065
45.2519826,-75.6964327
45.2524088,-75.6954453
45.2541661,-75.6913259
45.2580166,-75.6822923
45.2580823,-75.6820534
45.2581662,-75.6817875
45.2593628,-75.6788703
45.2610485,-75.6749538
45.2618913,-75.6729954
45.262734,-75.671037
45.2650083,-75.6656474
45.2672938,-75.660228
45.26731,-75.6601895
45.2673603,-75.6600883
45.2689603,-75.6609141
45.2718278,-75.6623687
45.27426,-75.663608
45.2766922,-75.6648474
45.2786259,-75.6658962
45.2805596,-75.6669451
45.2816831,-75.6641531
45.2837192,-75.6591783
45.2856181,-75.6545459
45.2878777,-75.6490812
45.2900733,-75.6437833
45.2902509,-75.6434747
45.2906435,-75.6430289
45.2910361,-75.6425831
45.2913643,-75.6419407
45.2918101,-75.6407993
45.2927418,-75.6384584
45.293581,-75.6363866
45.2937321,-75.6361357
